work_year,job_title,salary_in_usd,employee_residence,company_location,job_category,experience_level_desc,employment_type_desc,work_setting,company_size_desc,region,residence_region,domestic_employment,cost_of_living_index,tech_stack,english_level,tech_specialization,role_maturity,career_path,ai_relationship,demand_index,economic_period,adjusted_salary,salary_to_experience_ratio,normalized_salary,total_compensation_estimate,work_life_balance,automation_risk,company_sector,salary_bracket,salary_competitiveness
2022,Data Analyst,120000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,120000.0,40000.0,85714.28571428572,150000.0,2.0,7.5,Technology,Medium-Low,Competitive
2022,Data Analyst,95000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,95000.0,31666.666666666668,67857.14285714286,118750.0,2.0,7.5,Technology,Low,Average
2022,Data Scientist,57872,GB,GB,Data Scientist,Mid-Level,Full-time,Hybrid,Medium,Europe,Europe,True,105.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,55116.19047619047,28936.0,52610.90909090909,69446.40000000001,2.5,4.0,Technology,Low,Below Average
2022,Data Analyst,64000,US,US,Data Analyst,Entry-Level,Full-time,Remote,Large,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,64000.0,64000.0,106666.66666666667,83199.99999999999,3.0,7.5,Technology,Low,Competitive
2022,Data Scientist,39925,FR,FR,Data Scientist,Entry-Level,Full-time,Hybrid,Large,Europe,Europe,True,90.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Intermediate,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,44361.11111111111,39925.0,60492.42424242424,47910.0,2.5,4.0,Manufacturing/Industry,Low,Below Average
2022,Machine Learning Engineer,187200,CA,CA,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,95.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,197052.6315789474,62400.0,133714.2857142857,228384.00000000003,3.0,3.0,Mixed,High,Competitive
2022,Machine Learning Engineer,116100,CA,CA,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,95.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,122210.52631578948,38700.0,82928.57142857143,141642.00000000003,3.0,3.0,Mixed,Medium-Low,Below Average
2022,Data Analyst,150000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,150000.0,50000.0,107142.85714285714,187500.0,2.0,7.5,Technology,Medium-High,Highly Competitive
2022,Data Analyst,127000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,127000.0,42333.333333333336,90714.28571428572,158750.0,2.0,7.5,Technology,Medium-Low,Competitive
2022,Data Engineer,275000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,275000.0,91666.66666666667,196428.57142857145,343750.0,3.0,4.5,Technology,High,Highly Competitive
2022,Data Engineer,166000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,166000.0,55333.333333333336,118571.42857142858,207500.0,3.0,4.5,Technology,Medium-High,Average
2022,Data Scientist,159699,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,159699.0,53233.0,114070.71428571429,199623.75,2.0,4.0,Technology,Medium-High,Average
2022,Data Scientist,138938,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,138938.0,46312.666666666664,99241.42857142858,173672.5,2.0,4.0,Technology,Medium-High,Average
2022,BI Analyst,76000,US,US,Business Analyst,Entry-Level,Full-time,Hybrid,Large,North America,North America,True,100.0,"SQL, Excel, Tableau/PowerBI, Domain Knowledge, Statistics",Native,4.0,Traditional,Business,Moderately Augmented,8.0,Post-Pandemic,76000.0,76000.0,126666.66666666667,98799.99999999999,2.5,6.5,Technology,Low,Below Average
2022,Data Analyst,166700,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,166700.0,55566.666666666664,119071.42857142858,208375.0,2.0,7.5,Technology,Medium-High,Highly Competitive
2022,Data Analyst,119000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,119000.0,39666.666666666664,85000.0,148750.0,2.0,7.5,Technology,Medium-Low,Competitive
2022,Data Analyst,130000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,130000.0,43333.333333333336,92857.14285714287,162500.0,2.0,7.5,Technology,Medium-Low,Competitive
2022,Data Analyst,100000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,100000.0,33333.333333333336,71428.57142857143,125000.0,2.0,7.5,Technology,Medium-Low,Competitive
2022,Analytics Engineer,103432,GB,GB,Data Analyst,Senior,Full-time,On-site,Medium,Europe,Europe,True,105.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,98506.66666666666,34477.333333333336,67163.63636363637,124118.40000000002,2.0,7.5,Technology,Medium-Low,Competitive
2022,Analytics Engineer,92350,GB,GB,Data Analyst,Senior,Full-time,On-site,Medium,Europe,Europe,True,105.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,87952.38095238095,30783.333333333332,59967.53246753247,110820.00000000001,2.0,7.5,Technology,Low,Average
2022,Data Analyst,80000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,80000.0,26666.666666666668,57142.857142857145,100000.0,2.0,7.5,Technology,Low,Average
2022,Data Analyst,52500,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,52500.0,17500.0,37500.0,65625.0,2.0,7.5,Technology,Low,Below Average
2022,Data Engineer,236000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,236000.0,78666.66666666667,168571.42857142858,295000.0,3.0,4.5,Technology,High,Competitive
2022,Data Engineer,182000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,182000.0,60666.666666666664,130000.00000000001,227500.0,3.0,4.5,Technology,High,Competitive
2022,Data Scientist,180000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,140000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,140000.0,46666.666666666664,100000.0,175000.0,3.0,4.0,Technology,Medium-High,Average
2022,Data Scientist,225000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,225000.0,75000.0,160714.2857142857,281250.0,2.0,4.0,Technology,High,Competitive
2022,Data Scientist,156400,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,156400.0,52133.333333333336,111714.28571428572,195500.0,2.0,4.0,Technology,Medium-High,Average
2022,Data Analyst,135000,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,135000.0,45000.0,96428.57142857143,168750.0,3.0,7.5,Technology,Medium-Low,Competitive
2022,Data Analyst,100000,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,100000.0,33333.333333333336,71428.57142857143,125000.0,3.0,7.5,Technology,Medium-Low,Competitive
2022,Machine Learning Engineer,204500,US,US,ML Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,204500.0,68166.66666666667,146071.42857142858,255625.0,2.0,3.0,Technology,High,Competitive
2022,Machine Learning Engineer,142200,US,US,ML Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,142200.0,47400.0,101571.42857142858,177750.0,2.0,3.0,Technology,Medium-High,Below Average
2022,Research Engineer,240000,US,US,MLOps/Infrastructure Engineer,Mid-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,240000.0,120000.0,240000.0,300000.0,3.0,3.5,Technology,High,Highly Competitive
2022,Data Analyst,125404,CN,US,Data Analyst,Entry-Level,Part-time,Hybrid,Small,North America,Asia,False,50.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Intermediate,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,250808.0,125404.0,209006.6666666667,150484.8,3.5,7.5,Startup/Tech,Medium-Low,Highly Competitive
2022,Data Engineer,300000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,300000.0,100000.0,214285.7142857143,375000.0,2.0,4.5,Technology,High,Highly Competitive
2022,Data Engineer,130000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,130000.0,43333.333333333336,92857.14285714287,162500.0,2.0,4.5,Technology,Medium-Low,Below Average
2022,Data Engineer,195000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,195000.0,65000.0,139285.7142857143,243750.0,3.0,4.5,Technology,High,Competitive
2022,Data Engineer,175000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,175000.0,58333.333333333336,125000.00000000001,218750.0,3.0,4.5,Technology,Medium-High,Competitive
2022,Data Engineer,155000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,155000.0,51666.666666666664,110714.28571428572,193750.0,2.0,4.5,Technology,Medium-High,Average
2022,Data Engineer,110000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,110000.0,36666.666666666664,78571.42857142858,137500.0,2.0,4.5,Technology,Medium-Low,Below Average
2022,Data Operations Analyst,123000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,123000.0,41000.0,87857.14285714287,153750.0,2.0,7.5,Technology,Medium-Low,Competitive
2022,Data Operations Analyst,92250,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,92250.0,30750.0,65892.85714285714,115312.5,2.0,7.5,Technology,Low,Average
2022,Data Engineer,170000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,170000.0,56666.666666666664,121428.57142857143,212500.0,2.0,4.5,Technology,Medium-High,Competitive
2022,Data Engineer,150000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,150000.0,50000.0,107142.85714285714,187500.0,2.0,4.5,Technology,Medium-High,Average
2022,ML Engineer,180000,US,US,ML Engineer,Mid-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,180000.0,90000.0,180000.0,225000.0,3.0,3.0,Technology,High,Competitive
2022,ML Engineer,100000,US,US,ML Engineer,Mid-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,100000.0,50000.0,100000.0,125000.0,3.0,3.0,Technology,Medium-Low,Below Average
2022,Data Engineer,97000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,97000.0,32333.333333333332,69285.71428571429,121250.0,3.0,4.5,Technology,Medium-Low,Below Average
2022,Data Engineer,90000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,90000.0,30000.0,64285.71428571429,112500.0,3.0,4.5,Technology,Low,Below Average
2022,Data Engineer,200000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,200000.0,66666.66666666667,142857.14285714287,250000.0,2.0,4.5,Technology,High,Competitive
2022,Data Engineer,160000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,160000.0,53333.333333333336,114285.71428571429,200000.0,2.0,4.5,Technology,Medium-High,Average
2022,Machine Learning Engineer,210000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,210000.0,70000.0,150000.0,262500.0,3.0,3.0,Technology,High,Competitive
2022,Machine Learning Engineer,180000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,3.0,3.0,Technology,High,Competitive
2022,Data Engineer,260000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,260000.0,86666.66666666667,185714.28571428574,325000.0,2.0,4.5,Technology,High,Highly Competitive
2022,Data Engineer,180000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,2.0,4.5,Technology,High,Competitive
